EmployeeID,Location,Department,SubmissionDate,IdeaTitle
GF10874,New York,Renewable Energy,2021-09-28,Green Housing Solution
GF11600,New York,Urban Development,2023-10-19,Smart Energy Framework
GF10194,Tokyo,Environmental Policy,2020-03-25,Future Design Framework
GF10434,Johannesburg,Renewable Energy,2021-11-03,Future Design Initiative
GF12083,Toronto,Engineering,2023-06-15,Eco Systems Model
GF10389,Tokyo,Environmental Policy,2023-09-17,Future Transport Strategy
GF12429,Stockholm,Renewable Energy,2020-05-03,Renewable Housing Plan
GF11331,Dubai,Renewable Energy,2023-03-22,Urban Systems Project
GF10340,Tokyo,Environmental Policy,2021-07-27,Urban Design Strategy
GF10844,Seoul,Environmental Policy,2023-05-23,Clean Policy Project
GF11575,Seoul,Research,2020-02-22,Green Infrastructure Approach
GF10737,Berlin,Consulting,2023-07-20,Renewable Design Strategy
GF11716,Mumbai,Renewable Energy,2020-05-20,Renewable Infrastructure Plan
GF10517,Berlin,Research,2022-07-30,Sustainable Transport Project
GF11947,New York,Urban Development,2020-11-30,Eco Transport Model
GF10576,London,Urban Development,2023-08-16,Urban Systems Strategy
GF10022,New York,Urban Development,2021-06-05,Green Technology Approach
GF10666,Tokyo,Urban Development,2020-03-13,Smart Design Strategy
GF10354,Berlin,Renewable Energy,2021-05-16,Green Housing Initiative
GF11356,New York,Environmental Policy,2022-04-01,Urban Transport Initiative
GF10133,Stockholm,Environmental Policy,2021-04-19,Urban Transport Strategy
GF10403,London,Urban Development,2023-11-23,Renewable Design Plan
GF10600,Mumbai,Environmental Policy,2023-12-28,Sustainable Technology Plan
GF10898,Berlin,Environmental Policy,2020-10-19,Sustainable Systems Framework
GF11875,Berlin,Research,2023-03-15,Smart Policy Model
GF11763,Berlin,Environmental Policy,2021-05-10,Clean Policy Approach
GF10823,Johannesburg,Consulting,2020-06-20,Eco Design Plan
GF11658,Tokyo,Environmental Policy,2023-09-11,Urban Housing Solution
GF10245,London,Environmental Policy,2020-12-12,Urban Policy Project
GF10231,Paris,Environmental Policy,2022-12-28,Future Transport Strategy
GF10622,Johannesburg,Urban Development,2020-09-22,Eco Transport Initiative
GF10469,Tokyo,Renewable Energy,2023-06-05,Sustainable Transport Plan
GF11890,Toronto,Renewable Energy,2020-03-07,Green Design Solution
GF10370,London,Renewable Energy,2020-12-22,Renewable Housing Model
GF10551,London,Environmental Policy,2023-03-24,Renewable Technology Plan
GF10169,Johannesburg,Renewable Energy,2020-04-01,Eco Systems Approach
GF11471,Berlin,Urban Development,2022-09-22,Smart Systems Plan
GF11801,Mumbai,Renewable Energy,2023-04-03,Eco Design Project
GF10846,Stockholm,Research,2020-01-12,Eco Infrastructure Solution
GF10980,New York,Environmental Policy,2023-11-14,Eco Design Initiative
GF10964,London,Engineering,2022-09-26,Sustainable Design Model
GF11767,London,Environmental Policy,2023-03-13,Smart Policy Model
GF11399,Singapore,Research,2023-10-04,Clean Design Project
GF10586,Paris,Engineering,2021-05-05,Renewable Energy Framework
GF10367,Toronto,Engineering,2023-03-24,Smart Policy Plan
GF10040,Berlin,Urban Development,2020-05-18,Green Policy Project
GF11195,São Paulo,Environmental Policy,2022-10-14,Renewable Housing Plan
GF11341,Johannesburg,Urban Development,2020-01-16,Green Transport Project
GF11642,Mumbai,Environmental Policy,2020-02-26,Clean Policy Initiative
GF11416,New York,Consulting,2023-12-19,Renewable Housing Project
GF10938,Sydney,Consulting,2020-05-14,Green Policy Framework
GF10250,London,Environmental Policy,2021-12-09,Sustainable Design Approach
GF10238,New York,Renewable Energy,2022-10-19,Green Technology Project
GF12254,Mumbai,Consulting,2021-09-23,Renewable Energy Strategy
GF10265,New York,Renewable Energy,2021-09-08,Clean Systems Approach
GF10452,Singapore,Renewable Energy,2023-01-11,Green Technology Solution
GF11023,Tokyo,Research,2020-09-24,Future Energy Initiative
GF11180,Tokyo,Engineering,2020-05-13,Green Technology Plan
GF10961,Seoul,Environmental Policy,2021-09-07,Eco Systems Plan
GF10513,London,Environmental Policy,2022-06-06,Urban Technology Approach
GF12283,Mumbai,Urban Development,2023-06-29,Smart Policy Solution
GF10004,London,Environmental Policy,2023-06-27,Sustainable Design Solution
GF12477,Sydney,Engineering,2020-10-26,Clean Transport Model
GF12225,New York,Urban Development,2020-10-19,Renewable Technology Initiative
GF11079,London,Environmental Policy,2020-07-06,Renewable Policy Approach
GF11724,Mumbai,Environmental Policy,2022-11-21,Smart Design Initiative
GF12275,Sydney,Research,2022-06-16,Urban Energy Model
GF11507,Singapore,Environmental Policy,2023-07-18,Future Energy Approach
GF11519,London,Renewable Energy,2022-04-14,Smart Technology Strategy
GF10534,Tokyo,Environmental Policy,2020-09-03,Sustainable Transport Approach
GF11708,Toronto,Urban Development,2023-07-26,Sustainable Policy Solution
GF10137,Tokyo,Environmental Policy,2020-07-22,Eco Systems Initiative
GF12469,Dubai,Environmental Policy,2023-04-28,Smart Design Approach
GF11186,London,Renewable Energy,2020-02-06,Urban Design Approach
GF11434,Mumbai,Renewable Energy,2020-03-07,Renewable Policy Model
GF11284,Seoul,Renewable Energy,2020-11-19,Clean Infrastructure Plan
GF10014,Mexico City,Renewable Energy,2020-07-10,Renewable Policy Project
GF11436,New York,Environmental Policy,2023-06-30,Urban Transport Solution
GF12075,London,Renewable Energy,2021-04-06,Eco Housing Framework
GF10012,Seoul,Research,2021-01-13,Renewable Technology Plan
GF11205,Mexico City,Environmental Policy,2021-05-24,Smart Transport Approach
GF10328,Paris,Research,2020-09-15,Future Energy Approach
GF11551,Berlin,Environmental Policy,2023-04-22,Smart Energy Project
GF10753,Sydney,Consulting,2021-07-08,Renewable Infrastructure Framework
GF12499,New York,Engineering,2022-05-21,Future Design Model
GF11334,Berlin,Environmental Policy,2020-07-23,Eco Energy Initiative
GF11822,Johannesburg,Renewable Energy,2021-07-01,Renewable Housing Model
GF10429,London,Renewable Energy,2023-02-19,Urban Technology Project
GF12443,Mexico City,Engineering,2023-04-16,Clean Infrastructure Initiative
GF12188,Toronto,Research,2023-11-16,Urban Design Approach
GF10814,Berlin,Urban Development,2021-06-29,Renewable Design Plan
GF11635,Tokyo,Research,2023-09-22,Eco Systems Model
GF10290,Paris,Urban Development,2023-10-06,Smart Technology Model
GF10786,Toronto,Urban Development,2023-07-08,Urban Design Approach
GF10842,Dubai,Research,2022-05-26,Green Transport Solution
GF11468,Johannesburg,Research,2021-11-15,Clean Technology Initiative
GF11751,Paris,Engineering,2022-03-29,Urban Housing Model
GF11970,Tokyo,Engineering,2021-01-06,Future Technology Plan
GF11161,Tokyo,Environmental Policy,2022-09-07,Future Transport Initiative
GF12265,São Paulo,Urban Development,2023-09-12,Urban Systems Project
GF12231,Berlin,Environmental Policy,2022-03-29,Sustainable Housing Strategy
GF10670,Paris,Urban Development,2022-08-25,Future Energy Model
GF11587,Berlin,Research,2021-06-12,Sustainable Technology Strategy
GF10110,Toronto,Renewable Energy,2021-06-16,Smart Housing Model
GF11067,Mumbai,Urban Development,2021-11-11,Urban Systems Strategy
GF10128,Berlin,Renewable Energy,2021-08-06,Sustainable Policy Strategy
GF10661,Seoul,Urban Development,2020-03-21,Renewable Policy Framework
GF10790,London,Renewable Energy,2023-02-28,Urban Infrastructure Approach
GF11498,New York,Consulting,2021-08-05,Green Design Plan
GF10754,Tokyo,Urban Development,2021-03-04,Sustainable Policy Initiative
GF10413,London,Research,2020-06-08,Urban Infrastructure Approach
GF10559,Tokyo,Engineering,2023-10-26,Sustainable Technology Approach
GF12477,Sydney,Renewable Energy,2022-05-21,Sustainable Technology Solution
GF10416,Toronto,Research,2022-07-10,Eco Housing Initiative
GF11108,London,Urban Development,2020-11-25,Renewable Design Model
GF10497,Seoul,Urban Development,2020-07-17,Future Policy Framework
GF10302,Mumbai,Research,2021-02-08,Eco Technology Model
GF11480,London,Urban Development,2022-12-04,Eco Housing Project
GF10233,Mumbai,Urban Development,2023-11-01,Urban Transport Approach
GF11044,Berlin,Research,2020-08-23,Renewable Energy Framework
GF11480,London,Urban Development,2023-03-23,Future Housing Model
GF10533,São Paulo,Urban Development,2021-06-11,Urban Design Framework
GF11033,Singapore,Research,2021-10-19,Smart Technology Initiative
GF11683,Singapore,Renewable Energy,2022-11-14,Eco Design Solution
GF10380,New York,Research,2022-04-07,Clean Technology Solution
GF11065,Toronto,Urban Development,2023-09-29,Urban Energy Plan
GF12128,São Paulo,Engineering,2020-10-10,Clean Infrastructure Initiative
GF12269,Singapore,Environmental Policy,2021-03-22,Future Systems Approach
GF10489,Tokyo,Renewable Energy,2023-02-15,Green Infrastructure Approach
GF12192,Dubai,Renewable Energy,2023-08-16,Sustainable Technology Initiative
GF10496,Mumbai,Research,2023-05-27,Future Design Solution
GF11351,London,Renewable Energy,2023-02-07,Sustainable Policy Model
GF11176,São Paulo,Renewable Energy,2021-03-18,Renewable Transport Strategy
GF11264,Johannesburg,Research,2020-09-08,Renewable Design Approach
GF11801,São Paulo,Research,2023-06-17,Future Housing Framework
GF10963,New York,Renewable Energy,2023-02-14,Renewable Energy Approach
GF10022,Toronto,Environmental Policy,2021-06-27,Sustainable Technology Initiative
GF10384,Sydney,Environmental Policy,2021-12-14,Eco Infrastructure Framework
GF10464,London,Consulting,2023-04-02,Future Policy Approach
GF10414,Dubai,Renewable Energy,2021-04-05,Green Systems Plan
GF11807,New York,Renewable Energy,2023-02-22,Eco Technology Initiative
GF11591,São Paulo,Urban Development,2023-04-02,Smart Housing Plan
GF11470,Berlin,Research,2021-08-23,Urban Energy Initiative
GF10739,New York,Environmental Policy,2023-08-05,Eco Design Plan
GF10542,Mumbai,Urban Development,2023-12-23,Eco Policy Model
GF11587,London,Urban Development,2023-11-24,Sustainable Policy Model
GF10002,Sydney,Environmental Policy,2022-11-30,Future Transport Model
GF11702,Toronto,Urban Development,2021-01-26,Sustainable Policy Solution
GF10859,Mexico City,Research,2020-06-16,Smart Design Strategy
GF10983,Toronto,Renewable Energy,2020-11-07,Smart Policy Approach
GF10018,London,Environmental Policy,2023-07-08,Sustainable Infrastructure Plan
GF11709,London,Urban Development,2023-03-16,Eco Systems Model
GF10532,Dubai,Environmental Policy,2021-12-21,Sustainable Transport Solution
GF10344,Toronto,Research,2020-08-31,Renewable Infrastructure Strategy
GF10716,Berlin,Renewable Energy,2021-06-21,Clean Infrastructure Project
GF12196,Tokyo,Renewable Energy,2021-07-25,Green Systems Strategy
GF11093,Tokyo,Environmental Policy,2021-02-25,Renewable Technology Initiative
GF11726,Stockholm,Environmental Policy,2023-09-09,Urban Transport Model
GF10689,Berlin,Renewable Energy,2021-01-03,Future Housing Model
GF11598,Mexico City,Renewable Energy,2020-12-25,Clean Infrastructure Strategy
GF11252,Mumbai,Environmental Policy,2022-05-28,Clean Energy Approach
GF10266,Johannesburg,Research,2023-03-18,Renewable Systems Solution
GF10098,Johannesburg,Urban Development,2022-06-29,Urban Technology Framework
GF10500,Stockholm,Urban Development,2021-10-04,Clean Design Plan
GF12331,Singapore,Urban Development,2020-03-17,Clean Design Framework
GF11613,Dubai,Urban Development,2020-08-17,Green Infrastructure Model
GF11091,Sydney,Consulting,2022-12-07,Renewable Technology Strategy
GF12329,Mumbai,Environmental Policy,2020-06-30,Renewable Transport Solution
GF10220,Singapore,Urban Development,2023-04-23,Future Systems Framework
GF12227,Singapore,Urban Development,2022-03-22,Renewable Transport Project
GF10771,London,Urban Development,2023-04-14,Renewable Design Model
GF11272,Toronto,Urban Development,2020-03-05,Smart Energy Project
GF11276,Dubai,Environmental Policy,2022-03-17,Clean Transport Approach
GF12448,New York,Environmental Policy,2020-11-29,Sustainable Technology Framework
GF12243,Toronto,Research,2023-04-08,Urban Infrastructure Plan
GF11386,Berlin,Renewable Energy,2023-12-06,Clean Infrastructure Framework
GF10093,Berlin,Environmental Policy,2020-05-25,Sustainable Energy Strategy
GF10596,London,Environmental Policy,2021-05-08,Eco Policy Approach
GF11263,Toronto,Consulting,2022-10-23,Urban Technology Initiative
GF11167,Berlin,Renewable Energy,2020-04-19,Renewable Design Initiative
GF10820,Mumbai,Renewable Energy,2022-03-29,Smart Housing Strategy
GF11749,São Paulo,Consulting,2023-01-07,Urban Energy Solution
GF10869,London,Environmental Policy,2021-07-09,Green Policy Solution
GF12038,London,Renewable Energy,2023-11-20,Sustainable Energy Framework
GF10185,Singapore,Urban Development,2020-10-30,Sustainable Policy Strategy
GF11732,Singapore,Urban Development,2022-05-19,Eco Energy Solution
GF10269,Stockholm,Research,2020-05-13,Sustainable Policy Approach
GF10631,Mexico City,Urban Development,2021-05-28,Eco Systems Initiative
GF10697,Toronto,Consulting,2022-10-12,Urban Energy Approach
GF10194,Mumbai,Environmental Policy,2021-10-19,Clean Design Framework
GF12253,Toronto,Renewable Energy,2021-05-01,Sustainable Infrastructure Model
GF10911,New York,Environmental Policy,2020-07-13,Eco Transport Strategy
GF10257,Berlin,Environmental Policy,2021-11-14,Clean Technology Initiative
GF11840,London,Consulting,2023-11-19,Eco Energy Strategy
GF12369,Mumbai,Consulting,2023-01-10,Sustainable Energy Approach
GF10778,New York,Consulting,2021-11-03,Urban Housing Solution
GF11642,Toronto,Environmental Policy,2020-08-31,Green Policy Plan
GF12333,Stockholm,Environmental Policy,2023-03-16,Sustainable Housing Initiative
GF11778,London,Research,2021-06-27,Renewable Policy Framework
GF12191,New York,Renewable Energy,2022-01-16,Smart Technology Solution
GF11496,Tokyo,Urban Development,2020-05-22,Future Housing Project
GF10306,Stockholm,Urban Development,2022-10-15,Eco Design Framework
GF10886,Mexico City,Research,2022-02-28,Urban Energy Plan
GF10368,New York,Renewable Energy,2022-05-21,Sustainable Technology Project
GF11800,Seoul,Research,2023-12-28,Green Policy Initiative
GF10176,Sydney,Urban Development,2021-02-22,Smart Technology Initiative
GF12192,São Paulo,Urban Development,2022-05-30,Renewable Housing Initiative
GF11276,Paris,Consulting,2020-05-31,Renewable Technology Model
GF10128,Mexico City,Urban Development,2020-02-06,Future Transport Plan
GF10853,Berlin,Research,2023-01-28,Urban Policy Project
GF10146,Mumbai,Research,2022-01-13,Clean Transport Model
GF10640,Mumbai,Urban Development,2022-02-20,Eco Housing Framework
GF12152,Tokyo,Urban Development,2021-02-14,Future Technology Framework
GF10404,New York,Renewable Energy,2023-07-06,Urban Design Plan
GF10208,Toronto,Environmental Policy,2020-03-03,Green Policy Project
GF11687,New York,Renewable Energy,2022-08-17,Urban Policy Plan
GF11936,Tokyo,Renewable Energy,2021-02-22,Urban Technology Strategy
GF11575,Stockholm,Environmental Policy,2020-02-09,Green Systems Framework
GF11368,Toronto,Renewable Energy,2021-12-05,Green Policy Framework
GF10748,Singapore,Urban Development,2021-07-19,Renewable Systems Solution
GF11658,Tokyo,Research,2023-04-11,Future Infrastructure Approach
GF11756,Seoul,Research,2021-05-19,Clean Systems Strategy
GF10426,Mumbai,Consulting,2021-10-25,Eco Housing Initiative
GF10358,New York,Consulting,2021-09-09,Future Energy Plan
GF10179,London,Environmental Policy,2020-05-25,Clean Technology Strategy
GF10885,Stockholm,Consulting,2022-10-29,Smart Technology Project
GF10624,Stockholm,Urban Development,2022-03-22,Clean Transport Solution
GF10557,Mumbai,Environmental Policy,2023-05-01,Smart Systems Framework
GF12391,London,Environmental Policy,2023-12-04,Renewable Design Model
GF11237,New York,Renewable Energy,2023-03-15,Future Technology Project
GF11495,Dubai,Renewable Energy,2021-05-14,Eco Infrastructure Project
GF12090,Mexico City,Renewable Energy,2021-04-25,Sustainable Technology Plan
GF11724,Toronto,Consulting,2023-03-03,Smart Transport Initiative
GF11079,Tokyo,Consulting,2020-03-09,Sustainable Design Project
GF11162,Tokyo,Environmental Policy,2022-10-07,Smart Systems Framework
GF11684,London,Renewable Energy,2022-12-31,Smart Systems Model
GF10754,London,Consulting,2022-12-31,Urban Systems Framework
GF12186,Stockholm,Renewable Energy,2023-09-17,Future Policy Strategy
GF12168,Dubai,Environmental Policy,2021-08-22,Clean Housing Initiative
GF12252,New York,Environmental Policy,2023-04-27,Eco Energy Approach
GF10376,New York,Research,2020-07-10,Clean Energy Model
GF10010,Mumbai,Consulting,2021-12-21,Clean Transport Initiative
GF12378,Sydney,Urban Development,2020-07-11,Renewable Design Initiative
GF12474,Dubai,Urban Development,2022-04-12,Renewable Systems Framework
GF10590,New York,Environmental Policy,2023-04-12,Smart Technology Strategy
GF12129,Seoul,Renewable Energy,2021-02-17,Sustainable Housing Initiative
GF12445,New York,Environmental Policy,2022-04-16,Future Systems Model
GF12461,São Paulo,Urban Development,2022-11-20,Green Policy Approach
